,ID_CLIENTE,TIPO_FUNCIONARIO,DIA_PAGAMENTO,TIPO_ENVIO_APLICACAO,QUANT_CARTOES_ADICIONAIS,TIPO_ENDERECO_POSTAL,SEXO,ESTADO_CIVIL,QUANT_DEPENDENTES,NIVEL_EDUCACIONAL,ESTADO_NASCIMENTO,CIDADE_NASCIMENTO,NACIONALIDADE,ESTADO_RESIDENCIAL,CIDADE_RESIDENCIAL,BAIRRO_RESIDENCIAL,FLAG_TELEFONE_RESIDENCIAL,CODIGO_AREA_TELEFONE_RESIDENCIAL,TIPO_RESIDENCIA,MESES_RESIDENCIA,FLAG_TELEFONE_MOVEL,FLAG_EMAIL,RENDA_PESSOAL_MENSAL,OUTRAS_RENDAS,FLAG_VISA,FLAG_MASTERCARD,FLAG_DINERS,FLAG_AMERICAN_EXPRESS,FLAG_OUTROS_CARTOES,QUANT_CONTAS_BANCARIAS,QUANT_CONTAS_BANCARIAS_ESPECIAIS,VALOR_PATRIMONIO_PESSOAL,QUANT_CARROS,EMPRESA,ESTADO_PROFISSIONAL,CIDADE_PROFISSIONAL,BAIRRO_PROFISSIONAL,FLAG_TELEFONE_PROFISSIONAL,CODIGO_AREA_TELEFONE_PROFISSIONAL,MESES_NO_TRABALHO,CODIGO_PROFISSAO,TIPO_OCUPACAO,CODIGO_PROFISSAO_CONJUGE,NIVEL_EDUCACIONAL_CONJUGE,FLAG_DOCUMENTO_RESIDENCIAL,FLAG_RG,FLAG_CPF,FLAG_COMPROVANTE_RENDA,PRODUTO,FLAG_REGISTRO_ACSP,IDADE,CEP_RESIDENCIAL_3,CEP_PROFISSIONAL_3,ROTULO_ALVO_MAU=1
41158,41160,C,5,Web,0,1,F,1,0,0,CE,MORADA NOVA,1,CE,MORADA NOVA,PADRE ASSIS MONTEIRO,Y,112,2.0,5.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,4.0,,,0,0,0,0,2,N,33,629,629,0
41159,41161,C,15,Web,0,1,F,2,1,0,MT,IRENOPOLIS,1,MT,CUIABA,JARDIM BRASIL,Y,71,1.0,10.0,N,1,370.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,MT,CUIABA,BELA VISTA,N, ,0,9.0,,,,0,0,0,0,1,N,41,780,780,0
41160,41162,C,10,0,0,1,F,2,0,0,PB,PILOES,1,PB,AREIA,CID UNIVERSITARIA,Y,103,1.0,1.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,9.0,1.0,0.0,0.0,0,0,0,0,2,N,61,583,583,0
41161,41163,C,10,Web,0,1,M,1,0,0,MG,Bertopolis,1,MG,Sabara,Nossa Senhora de Fatima,Y,29,1.0,18.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,,,,0,0,0,0,2,N,47,346,346,1
41162,41164,C,15,Web,0,1,M,4,0,0,SC,CAPAO ALTO,1,SC,Lages,Habitacao,Y,52,1.0,20.0,N,1,347.0,0.0,0,0,0,0,0,0,0,45000.0,0,N, ,,,N, ,0,9.0,1.0,,,0,0,0,0,7,N,61,885,885,1
41163,41165,C,20,Web,0,1,F,5,0,0,SC,BLUMENAU,1,SP,ESTIVA GERBI,centro,Y,18,2.0,1.0,N,1,700.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,2.0,5.0,,,0,0,0,0,2,N,41,138,138,0
41164,41166,C,10,Web,0,1,M,2,0,0,RS,SAO GABRIEL,1,RS,ALVORADA,JD N SRA APARECIDA,Y,54,1.0,20.0,N,1,800.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,5.0,,,0,0,0,0,1,N,55,948,948,0
41165,41167,C,1,Carga,0,1,M,2,1,0,GO,luziania,1,GO,LUZIANIA,PQ ALVORADA I,Y,66,1.0,1.0,N,1,534.0,0.0,0,0,0,0,0,0,0,0.0,0,N,GO,LUZIANIA,PQ JK ST MANDU,N, ,0,11.0,2.0,11.0,,0,0,0,0,1,N,32,728,728,0
41166,41168,C,5,Web,0,1,F,2,2,0,CE,QUIXERAMOBIM,1,CE,QUIXERAMOBIM,CENTRO,N, ,1.0,4.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,1.0,,,0,0,0,0,2,N,55,638,638,1
41167,41169,C,15,Web,0,1,F,2,0,0,MT,CUIABA,1,MT,VAZEA GRANDE,COHAB JAIME CAMPOS,Y,71,1.0,4.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,2.0,4.0,,,0,0,0,0,1,N,54,780,780,0
41168,41170,C,20,Web,0,1,M,1,0,0,MG,JANUARIA,1,SP,COLINA,CDHU UM,Y,27,,,N,1,500.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,,,,0,0,0,0,1,N,21,147,147,0
41169,41171,C,10,Web,0,1,M,1,0,0,PE,CAMARAGIBE,1,PE,PAUDALHO,CHA DA CRUZ,Y,97,2.0,3.0,N,1,380.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,1.0,,,0,0,0,0,1,N,54,558,558,0
41170,41172,C,10,Web,0,1,M,2,0,0,MG,JACINTO,1,MG,SAO JOSE DA LAPA,D PEDRO I,N, ,1.0,4.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,11.0,1.0,,,0,0,0,0,7,N,81,333,333,0
41171,41173,C,25,Web,0,1,F,2,0,0,DF,BRASILIA,1,GO,OCIDENTAL,PARQUE NAPOLIS A,Y,66,,10.0,N,1,263.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,,,,0,0,0,0,1,N,42,728,728,1
41172,41174,C,20,0,0,1,F,5,2,0, , ,0,DF,BRASILIA,RIACHO FUNDO II,Y,66,1.0,0.0,N,1,861.0,0.0,1,0,0,0,0,0,0,0.0,1,Y,DF,BRASILIA,ASA SUL,Y,66,0,9.0,2.0,11.0,0.0,0,0,0,0,1,N,38,718,718,1
41173,41175,C,10,Web,0,1,F,1,0,0,RJ,RIO DE JANEIRO,1,RJ,Rio de Janeiro,Ricardo de albuquerque,Y,20,1.0,3.0,N,1,380.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,5.0,,,0,0,0,0,1,N,34,216,216,0
41174,41176,C,10,0,0,1,F,1,0,0,PE,ESCADA,1,PE,ESCADA,gruda da jaqueira,Y,97,1.0,,N,1,407.0,0.0,0,0,0,0,0,1,1,0.0,0,Y, ,,,N, ,0,,,,,0,0,0,0,1,N,42,555,555,0
41175,41177,C,1,0,0,1,F,6,1,0,BA,GANDU,1,BA,NOVA IBIA,CENTRO,N, ,2.0,1.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,9.0,2.0,0.0,0.0,0,0,0,0,2,N,26,454,454,1
41176,41178,C,5,Web,0,1,M,2,0,0,AM,TEFE,1,AM,TEFE,CENTRO,Y,124,1.0,19.0,N,1,416.99,0.0,1,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,5.0,,,0,0,0,0,1,N,35,694,694,0
41177,41179,C,25,Web,0,1,F,4,0,0,MG,BARBACENA,1,MG,Contagem,Novo Progresso,Y,29,1.0,50.0,N,1,351.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,1.0,,,0,0,0,0,1,N,78,321,321,0
41178,41180,C,10,Web,0,1,F,4,11,0,PB,alagoa nova,1,PB,lagoa seca,monte alegre,N, ,1.0,0.0,N,1,497.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,5.0,,,0,0,0,0,1,N,58,581,581,1
41179,41181,C,15,0,0,1,F,2,0,0,MG,PATROCINIO,1,MG,PATROCINIO,SAO LUCAS,N, ,1.0,15.0,N,0,598.0,0.0,0,0,0,0,0,1,1,0.0,1,N,MG,PATROCINIO,CENTRO,Y,32,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,40,387,387,0
41180,41182,C,15,0,0,1,F,2,0,0,PR,Bandeirantes,1,PR,Bandeirantes,Conj Huberto Teixeira,Y,43,1.0,0.0,N,0,834.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,,,N, ,0,9.0,5.0,0.0,0.0,0,0,0,0,1,N,34,863,863,0
41181,41183,C,10,0,0,1,F,2,0,0,MG,PARAGUACU,1,MG,CONTAGEM,CARAJAS,Y,29,1.0,14.0,N,1,1789.0,1762.0,1,1,1,1,0,1,1,45000.0,1,N, ,,,N, ,0,9.0,1.0,0.0,0.0,0,0,0,0,1,N,58,321,321,0
41182,41184,C,10,0,0,1,F,2,2,0,BA,BARREIRAS,1,BA,BARREIRAS,CENTRO,Y,90,1.0,0.0,N,0,678.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,BA,BARREIRAS,CENTRO,Y,90,0,12.0,2.0,0.0,0.0,0,0,0,0,1,N,25,478,478,1
41183,41185,C,10,Web,0,1,F,2,3,0,SP,OSASCO,1,SP,Osasco,Munhoz Jznior,N, ,1.0,,N,1,497.78,0.0,0,0,0,0,0,0,0,0.0,0,Y,SP,Osasco,ayrosa,Y,5,0,9.0,2.0,,,0,0,0,0,1,N,34,624,624,0
41184,41186,C,15,Web,0,1,F,2,0,0,RS,GETULIO VARGAS,1,RS,ESTANCIA VELHA,RINCAO,Y,54,5.0,13.0,N,1,393.04,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,,,,0,0,0,0,1,N,33,936,936,0
41185,41187,C,15,0,0,1,F,2,0,0,GO,GOIAS,1,GO,GOIANIA,JARDIM GUANABARA III,Y,67,1.0,16.0,N,1,800.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,2.0,4.0,0.0,0.0,0,0,0,0,1,N,52,746,746,0
41186,41188,C,5,Web,0,1,F,4,0,0,CE,CASCAVEL,1,CE,CASCAVEL,CAPONGA,N, ,1.0,50.0,N,1,703.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,1.0,,,0,0,0,0,2,N,78,628,628,0
41187,41189,C,10,Web,0,1,M,1,0,0,PR,MANDAGUARI,1,PR,MANDAGUARI,VILA PALMA,Y,44,1.0,18.0,N,1,472.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,,,N, ,0,,,,,0,0,0,0,1,N,18,869,869,1
41188,41190,C,15,Web,0,1,F,2,0,0,PB,BAIXA GRANDE,1,RN,Natal,Nossa Senhora da apresentacao,Y,105,1.0,2.0,N,1,1600.0,0.0,1,1,0,0,0,0,0,0.0,0,N, ,,,N, ,0,2.0,4.0,,,0,0,0,0,1,N,43,591,591,0
41189,41191,C,15,Web,0,1,M,1,2,0,BA,ANTAS,1,BA,RIBEIRA DO POMBAL,CENTRO,Y,86,1.0,10.0,N,1,380.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,1.0,,,0,0,0,0,1,N,66,400,400,0
41190,41192,C,10,Web,0,1,F,2,0,0,MT,ARIPUANA,1,MT,CUIABA,OSMAR CABRAL,Y,71,1.0,8.0,N,1,430.0,0.0,0,0,0,0,0,0,0,35000.0,0,Y, ,,,N, ,0,9.0,2.0,,,0,0,0,0,1,N,26,780,780,0
41191,41193,C,15,Web,0,1,M,2,1,0,SP,CARAPICUIBA,1,SP,Barueri,Jardim Belval,Y,5,1.0,25.0,N,1,1605.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,SP,SAO PAULO,PIRITUBA,Y,5,0,9.0,2.0,,,0,0,0,0,1,N,24,642,642,0
41192,41194,C,25,Web,0,1,F,2,0,0,CE,ARACATI,1,CE,FORTIM,CENTRO,Y,112,1.0,20.0,N,1,700.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,,,N, ,0,9.0,4.0,,,0,0,0,0,2,N,30,628,628,0
41193,41195,C,10,Web,0,1,F,2,0,0,PE,RECIFE,1,PE,RECIFE,VARZEA,Y,97,,,N,1,393.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,,,,0,0,0,0,1,N,70,507,507,0
41194,41196,C,15,0,0,1,F,2,2,0,SE,RASARIO DO CATETE,1,AL,MACEIO,TAB DO PINTO,Y,100,1.0,9.0,N,1,302.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,AL,MACEIO,GRUTA DE LOURDES,N, ,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,37,571,571,1
41195,41197,C,10,Web,0,1,M,2,3,0,AL,flexeiras,1,SP,pederneiras,cidade nova,Y,12,2.0,3.0,N,1,694.78,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,,,N, ,0,9.0,2.0,,,0,0,0,0,1,N,51,172,172,0
41196,41198,C,25,0,0,1,F,1,0,0, , ,0,MA,CAXIAS,PONTE,Y,126,1.0,0.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MA,CAXIAS,CENTRO,Y,126,0,9.0,2.0,11.0,0.0,0,0,0,0,1,N,46,656,656,0
41197,41199,C,25,Web,0,1,F,1,0,0,PE,CUSTODIA,1,PE,PETROLINA,JARDIM MARAVILHA,Y,111,1.0,20.0,N,1,390.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,2.0,4.0,,,0,0,0,0,1,N,29,563,563,0
41198,41200,C,10,0,0,1,M,2,1,0,SP,IVAIPORA,1,SP,PEDREIRA,JD TRIUNFO,Y,18,1.0,3.0,N,0,630.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,PEDREIRA,JD TRIUNFO,Y,18,0,13.0,2.0,9.0,4.0,0,0,0,0,2,N,31,139,139,0
41199,41201,C,10,Web,0,1,M,2,0,0,SP,SJOAQUIM DA BARRA,1,SP,BRODOWSKI,VER JOAO L VICENTE,Y,14,1.0,30.0,N,1,714.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,,,,0,0,0,0,2,N,38,143,143,0
41200,41202,C,10,Web,0,1,M,1,2,0,MA,maranhense,1,MA,SAO LUIS,VILA CASCAVEL,Y,125,1.0,,N,1,400.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,2.0,5.0,,,0,0,0,0,1,N,36,650,650,0
41201,41203,C,10,Web,0,1,M,2,2,0,MG,rio pardo de minas,1,MG,taiobeiras,planalto,N, ,1.0,1.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,,,N, ,0,9.0,1.0,,,0,0,0,0,1,N,64,395,395,0
41202,41204,C,10,Web,0,1,M,2,0,0,SC,CACADOR,1,SC,CACADOR,NOSSA SR SALETE,Y,52,1.0,13.0,N,1,576.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,,,Y,52,0,9.0,5.0,,,0,0,0,0,1,N,35,895,895,0
41203,41205,C,10,Web,0,1,M,1,2,0,BA,BARREIRA,1,DF,SAO SEBATIAO,SAO BARTOLOMEU,Y,66,1.0,3.0,N,1,800.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,Y,66,0,9.0,2.0,,,0,0,0,0,1,N,28,703,703,1
41204,41206,C,20,0,0,1,M,2,0,0,BA,JEQUIE,1,BA,Jequie,Sao Jose,Y,84,1.0,0.0,N,1,395.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,,,N, ,0,9.0,2.0,0.0,0.0,0,0,0,0,2,N,41,452,452,0
41205,41207,C,10,Web,0,1,F,1,3,0,BA,GANDU,1,BA,TEOLANDIA,CENTRO,Y,84,1.0,15.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,5.0,,,0,0,0,0,2,N,30,454,454,0
41206,41208,C,5,Web,0,1,M,4,0,0,CE,CRATO,1,CE,ITAITINGA,CENTRO,Y,107,1.0,31.0,N,1,623.02,0.0,1,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,2.0,4.0,,,0,0,0,0,1,N,75,618,618,0
41207,41209,C,10,0,0,1,F,1,2,0,BA,MURITIBA,1,SP,Sao Paulo,Capao Redondo,Y,5,1.0,1.0,N,0,707.0,0.0,1,1,0,0,0,1,1,0.0,1,Y,SP,SAO PAULO,CONSOLACAO,Y,5,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,52,585,585,0
41208,41210,C,10,Web,0,1,F,2,0,0,PE,cabo,1,PE,CABO,PONTE DOS CARVALHOS,Y,97,1.0,1.0,N,1,441.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,11.0,1.0,11.0,,0,0,0,0,1,N,61,545,545,0
41209,41211,C,10,Web,0,1,F,1,0,0,CE,SOBRAL,1,CE,FORTALEZA,JACARECANGA,Y,107,1.0,14.0,N,1,1585.35,280.0,0,0,0,0,0,0,0,0.0,0,Y,CE,Fortaleza,Jacarecanga,Y,107,0,9.0,4.0,,,0,0,0,0,1,N,56,603,603,1
41210,41212,C,5,0,0,1,M,2,0,0,PR,Curitiba,1,PR,Lapa,Vila Magalhaes,Y,40,1.0,1.0,N,1,600.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PR,Lapa,Centro,Y,40,0,9.0,2.0,9.0,4.0,0,0,0,0,1,N,38,837,837,0
41211,41213,C,25,Web,0,1,F,4,1,0,RS,RIO GRANDE,1,RS,Pelotas,Centro,Y,58,1.0,26.0,N,1,7949.0,1000.0,1,1,0,0,0,0,0,0.0,0,Y,RS,PELOTAS,CENTRO,N, ,0,9.0,2.0,,,0,0,0,0,1,N,63,960,960,0
41212,41214,C,20,Carga,0,1,F,1,1,0,RJ,nao consta,1,RJ,TERESOPOLIS,SANTA ROSA,Y,20,1.0,1.0,N,1,429.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,1.0,11.0,,0,0,0,0,1,N,68,259,259,0
41213,41215,C,20,Carga,0,1,F,1,2,0,MA,timon,1,MA,TIMON,CENTRO,Y,126,1.0,1.0,N,1,609.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,MA,TIMON,PQ PIAUI,Y,126,0,9.0,2.0,11.0,,0,0,0,0,1,N,43,656,656,1
41214,41216,C,10,Carga,0,1,F,1,0,0,AC,xxx,1,SE,ARACAJU,CIDADE NOVA,Y,91,1.0,1.0,N,1,227.0,0.0,0,0,0,0,1,0,0,0.0,0,Y, ,,,N, ,0,9.0,4.0,11.0,,0,0,0,0,1,N,49,490,490,0
41215,41217,C,10,Web,0,1,M,2,0,0,MT,BARRA ALEGRE,1,MT,CUIABA,SANTA ANGELITA,Y,71,1.0,16.0,N,1,600.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,5.0,,,0,0,0,0,1,N,47,780,780,1
41216,41218,C,10,Web,0,1,F,4,0,0,ES,itaguacu,1,MG,Betim,Jardim alterosa,Y,29,1.0,10.0,N,1,500.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,4.0,,,0,0,0,0,1,N,60,326,326,0
41217,41219,C,10,Web,0,1,M,2,0,0,SC,RODEIO,1,SC,BALNEARIO CAMBORIU,VILA REAL,Y,48,1.0,32.0,N,1,1260.0,0.0,0,0,0,0,0,0,0,320000.0,0,N, ,,,N, ,0,9.0,1.0,,,0,0,0,0,1,N,69,883,883,0
41218,41220,C,15,0,0,1,F,1,0,0,PB,GUARABIRA,1,PB,ESPERANCA,CENTRO,Y,103,1.0,12.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,2.0,4.0,0.0,0.0,0,0,0,0,2,N,23,581,581,0
41219,41221,C,15,0,0,1,F,4,0,0,MG,UBERABA,1,GO,CALDAS NOVAS,BANDEIRANTES,Y,69,1.0,5.0,N,0,1550.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,9.0,1.0,0.0,0.0,0,0,0,0,7,N,76,756,756,1
41220,41222,C,10,Web,0,1,F,2,0,0,SP,SAO PAULO,1,PE,RECIFE,BARRO,Y,97,1.0,16.0,N,1,1187.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,,,,0,0,0,0,1,N,44,513,513,0
41221,41223,C,5,Web,0,1,M,2,0,0,MS,PARANAIBA,1,MT,CACERES,CAVALHADA,N, ,1.0,10.0,N,1,450.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,,,N, ,0,9.0,2.0,,,0,0,0,0,1,N,49,782,782,0
41222,41224,C,5,Web,0,1,M,1,0,0,AL,SAO BRAS,1,SP,HORTOLANDIA,NOVA EUROPA,Y,18,1.0,10.0,N,1,818.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,,,Y,18,0,9.0,2.0,,,0,0,0,0,1,N,33,131,131,1
41223,41225,C,15,Web,0,1,M,2,0,0,MS,DOURADOS,1,MS,BONITO,JARDIM BOA VISTA,Y,75,1.0,12.0,N,1,660.0,0.0,1,1,0,0,0,1,1,38000.0,0,Y,MS,BONITO,CENTRO,Y,75,0,9.0,2.0,,,0,0,0,0,1,N,45,792,792,0
41224,41226,C,10,Web,0,1,F,2,0,0,PI,ANESIO DE ABREU,1,SP,BRODOWSKI,JOAO LUIS DE VICENTE,Y,14,4.0,3.0,N,1,457.8,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,,,N, ,0,,,,,0,0,0,0,2,N,21,143,143,1
41225,41227,C,5,0,0,1,F,2,0,0,MG,MINAS GERAIS,1,SP,SAO JOSE DOS CAMPOS,GALO BRANCO,Y,9,1.0,7.0,N,1,599.0,0.0,1,0,0,0,0,1,1,0.0,1,Y, ,,,N, ,0,0.0,5.0,0.0,0.0,0,0,0,0,1,N,42,122,122,0
41226,41228,C,25,Web,0,1,F,1,1,0,DF,BRASILIA,1,DF,BRASILIA,TAGUATINGA NORTE,Y,66,,0.0,N,1,1500.0,0.0,0,0,0,0,0,1,1,0.0,0,Y,DF,SAMAMBAIA,SAMAMBAIA NORTE,Y,66,0,13.0,4.0,,,0,0,0,0,1,N,28,721,721,0
41227,41229,C,20,Web,0,1,M,1,2,0,RS,cachoeirinha,1,TO,gravatai,parque olinda,Y,54,1.0,1.0,N,1,593.0,0.0,1,1,0,0,0,0,0,0.0,0,Y, ,,,Y,54,0,9.0,2.0,,,0,0,0,0,1,N,24,940,940,0
41228,41230,C,1,Web,0,1,M,1,0,0,RJ,RIO DE JANEIRO,1,RJ,Rio de Janeiro,Santa Cruz,Y,20,1.0,20.0,N,1,2279.41,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,,,Y,20,0,9.0,,,,0,0,0,0,1,N,52,235,235,0
41229,41231,C,20,Web,0,1,M,2,0,0,SP,SANTA ISABEL,1,SP,SANTA ISABEL,LANIFICIO,Y,5,1.0,,N,1,1200.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,4.0,,,0,0,0,0,1,N,56,750,750,0
41230,41232,C,10,0,0,1,F,2,1,0,SP,PIRAJU,1,SP,TAGUAI,CENTRO,Y,12,1.0,5.0,N,1,650.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,2.0,4.0,,,0,0,0,0,2,N,19,188,188,1
41231,41233,C,5,Web,0,1,F,4,1,0,RN,SANTO ANTONIO,1,RN,SAO GONCALO AMARANTE,NOVO AMARANTE,Y,105,2.0,0.0,N,1,452.0,0.0,0,1,0,0,0,0,0,0.0,0,Y, ,,,N, ,0,9.0,1.0,,,0,0,0,0,1,N,39,592,592,0
41232,41234,C,10,Carga,0,1,F,4,0,0,RS,porto alegre,1,RS,Porto Alegre,Vila Nova,Y,54,1.0,10.0,N,1,583.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,1.0,,,0,0,0,0,1,N,72,917,917,1
41233,41235,C,15,Web,0,1,F,2,0,0,MG,CANPO GRANDE,1,GO,Cidade Ocidental,CENTRO,N, ,1.0,30.0,N,1,415.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,,,,0,0,0,0,1,N,63,728,728,0
41234,41236,C,15,Web,0,1,M,2,2,0,ES,SAO GABRIEL DA PALHA,1,ES,SAO GABRIEL DA PALHA,POPULARES,N, ,1.0,5.0,N,1,486.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,ES,SAO GABRIEL DA PALHA,CENTRO,Y,25,0,9.0,2.0,,,0,0,0,0,1,N,31,297,297,0
41235,41237,C,15,Web,0,1,M,2,0,0,SP,RIB DOS INDIOS,1,SP,VARZEA PAULISTA,VILA POPULAR,Y,5,1.0,2.0,N,1,624.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,5.0,,,0,0,0,0,2,N,41,132,132,1
41236,41238,C,25,Web,0,1,F,1,3,0,MA,SANTA RITA,1,MA,SANTA RITA,CENTRO,Y,125,1.0,20.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,MA,SANTA RITA,CENTRO,Y,125,0,12.0,2.0,,,0,0,0,0,1,N,40,651,651,1
41237,41239,C,10,Web,0,1,F,4,0,0,PR,PONTA GROSSA,1,PR,Sao Jose dos Pinhais,Afonso Pena,Y,40,2.0,4.0,N,1,391.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,,,N, ,0,9.0,5.0,,,0,0,0,0,1,N,64,830,830,0
41238,41240,C,10,Web,0,1,F,1,2,0,MT,caceres,1,MT,VARZEA GRANDE,JARDIM PAULA II,Y,71,1.0,16.0,N,1,380.0,0.0,0,0,0,0,0,0,0,0.0,0,N,MT,VARZEA GRANDE,JARDIM NOVO HORIZONTE,N, ,0,,,,,0,0,0,0,1,N,33,781,781,0
41239,41241,C,25,0,0,1,F,2,0,0, , ,0,MG,Ribeirao das Neves,Santa Martinha,Y,29,0.0,12.0,N,1,1200.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,9.0,4.0,11.0,0.0,0,0,0,0,1,N,40,338,338,0
41240,41242,C,10,Web,0,1,M,1,1,0,MA,PINHEIRO,1,PA,Belem,Parque Verde,Y,117,1.0,8.0,N,1,380.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,,,,0,0,0,0,1,N,79,666,666,0
41241,41243,C,10,Web,0,1,F,2,0,0,MG,PATOS,1,MT,CUIABA,CPA IV /2?¬ ETAPA,Y,71,1.0,20.0,N,1,2500.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,,,,0,0,0,0,1,N,51,780,780,0
41242,41244,C,10,0,0,1,M,0,0,0, , ,0,RJ,SAO FCO ITABAPOANA,FLORESTA,Y,22,1.0,0.0,N,1,405.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RJ,RIO DAS OSTRAS, ,N, ,0,9.0,2.0,11.0,0.0,0,0,0,0,1,N,28,282,282,0
41243,41245,C,25,Carga,0,1,F,2,3,0,MA,SAO LUIS,1,MA,ITAPECURU MIRIM,RODOVIARIA,Y,125,1.0,1.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,MA,ITAPECURU MIRIM,CENTRO,Y,125,0,9.0,2.0,11.0,,0,0,0,0,7,N,32,654,654,1
41244,41246,C,10,0,0,1,M,4,2,0,SC,SAO JOAQUIM,1,SC,PALHOA,BARRA DO ARIRIU,Y,50,5.0,10.0,N,1,580.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,1.0,,,0,0,0,0,7,N,62,881,881,0
41245,41247,C,10,Carga,0,1,F,2,0,0,BA,barreiras,1,BA,BARREIRAS,CENTRO,N, ,2.0,1.0,N,1,416.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, , ,VL RICA,Y,90,0,9.0,2.0,11.0,,0,0,0,0,1,N,30,478,478,0
