id_cliente,compras,recencia,valor
7450,4,10.1,346.58
7451,1,9.9,174.4
7452,3,7,298.43
7453,2,7,478.59
7454,7,6.4,432.45
7455,1,8.5,292.82
7456,1,12,243.88
7457,4,2.9,301.41
7458,1,8.7,347.3
7459,4,7.1,268.61
7460,3,9,120.61
7461,3,6.4,139.88
7462,4,7.4,300.9
7463,4,3.8,171.23
7464,1,8.8,277.31
7465,1,9.5,227.55
7466,4,5.6,302.04
7467,2,12,139.88
7468,2,8,259.5
7469,2,2.9,338.32
7470,1,10.5,235.28
7471,2,8.45,295.64
7472,4,11.8,243.44
7473,2,7.4,302.87
7474,1,5.1,213.54
7475,2,9.7,474.29
7476,3,10.4,283.19
7477,4,6.95,311.49
7478,4,5.9,141.69
7479,2,9.5,201.66
7480,3,3.5,309.99
7481,1,5.5,151.23
7482,1,8,216.62
7483,4,2.6,494.59
7484,3,11.4,262.12
7485,1,8,201.88
7486,1,5.1,227.82
7487,2,8.8,355.39
7488,1,10,334.47
7489,3,9.7,212.19
7490,2,8.5,205.57
7491,1,7.8,115.26
7492,3,6.25,566.1
7493,7,5.4,396.43
7494,3,10,272.44
7495,1,9.5,156.28
7496,2,6,236.33
7497,1,7,203.27
7498,2,8,106.5
7499,3,9.7,235.17
7500,1,7.7,477.25
7501,1,8.4,175.15
7502,1,11.5,392.07
7503,1,6,229.2
7504,1,10,290.59
7505,4,6.8,189.29
7506,3,5.3,161.76
7507,3,9,123.85
7508,3,9.8,247.24
7509,2,11,185.31
7510,2,8.3,136.34
7511,5,6.7,112.14
7512,2,9.1,184.55
7513,2,10.2,255.7
7514,1,6.9,197.45
7515,2,8.5,370.09
7516,4,8.7,347.31
7517,1,8,115.79
7518,1,8.5,193.35
7519,4,8.7,333.19
7520,3,8.8,103.58
7521,3,3.3,246.81
7522,1,7,259.63
7523,4,6.5,229
7524,3,7.7,62.11
7525,1,5.8,285.5
7526,2,7.1,136.95
7527,1,8.15,283.04
7528,7,4,492.99
7529,2,6.15,271.86
7530,1,7.4,231.84
7531,4,3.2,141.7
7532,3,7,155.39
7533,2,7.65,226.02
7534,1,11.3,467.85
7535,6,4.1,467.09
7536,3,8.5,258.88
7537,2,6.7,252.13
7538,3,9.45,118.66
7539,2,8,219.21
7540,4,4.4,219.87
7541,3,8.5,258.88
7542,4,11.9,491.49
7543,3,7,290.82
7544,7,4.4,407.42
7545,1,7.3,102.32
7546,3,6.2,301.99
7547,2,5.7,180.41
7548,3,9,275.19
7549,3,10,121.36
7550,4,7.2,325.8
7551,1,7.5,210.21
7552,1,6.7,214.4
7553,4,10.3,321.79
7554,3,3.8,266.27
7555,2,5,125.89
7556,10,3.4,602.38
7557,3,7.5,308.21
7558,5,2.7,520.69
7559,2,9,262.95
7560,4,6.95,234.64
7561,5,7.6,209.1
7562,2,7.65,282.05
7563,3,7.3,77.05
7564,1,6,243.4
7565,2,6.75,92.24
7566,2,12,111.04
7567,1,8,79.55
7568,2,9.8,126.3
7569,1,10.9,166.62
7570,2,8.9,281.51
7571,4,1,506.55
7572,4,6.9,286.51
7573,1,8.5,187.98
7574,1,9.1,543.68
7575,1,9,243.41
7576,2,7.75,261.25
7577,1,4.8,107.27
7578,3,9.2,230.91
7579,2,8.8,251.22
7580,3,8.5,70.52
7581,2,6,141.93
7582,3,8.2,143.95
7583,1,6,270.41
7584,1,7.7,213.16
7585,1,11.1,173.89
7586,1,11,72.45
7587,1,8.2,191.18
7588,1,11,130.01
7589,3,6.1,169.52
7590,1,6.5,82.3
7591,2,6,230.03
7592,1,9,161.19
7593,3,11,216.31
7594,3,5.5,200.95
7595,1,9,274.78
7596,1,7.35,253.4
7597,1,3.5,224.94
7598,1,7.5,286.19
7599,2,10.05,72.83
7600,3,5.3,114.8
7601,1,6.3,96.31
7602,2,6.8,299.38
7603,2,8,92.19
7604,2,12,109.75
7605,1,7.7,169.13
7606,4,10,188.57
7607,3,10,255.73
7608,3,6,234.33
7609,1,4.1,174.58
7610,9,4.3,435.34
7611,1,10,218.95
7612,2,9.5,525.06
7613,3,6.3,62.06
7614,1,7.5,96.14
7615,1,7.3,135.33
7616,1,8.5,192.95
7617,1,7.2,177.95
7618,1,8,99.23
7619,2,7.2,303.66
7620,3,8,181.89
7621,1,10,149.8
7622,4,6.55,449.72
7623,5,5.3,544.32
7624,1,9.4,217
7625,3,7,84.7
7626,1,6.1,214.8
7627,1,10,229.45
7628,3,8.5,231.67
7629,9,2.5,617.48
7630,1,11,137.69
7631,4,7.8,183.42
7632,2,7,139.55
7633,6,4.7,624.77
7634,4,6.1,521.82
7635,4,9.1,497.71
7636,2,9,99.09
7637,3,9.45,75.66
7638,3,2.9,193.38
7639,4,10.1,540.65
7640,3,9.5,149.5
7641,2,9.5,144.14
7642,4,9.6,248.17
7643,1,8.55,226.82
7644,1,11.6,77.3
7645,1,6,244.06
7646,4,10.1,319.58
7647,1,7.4,180.97
7648,3,9.5,290.49
7649,4,7,511.6
7650,1,10,192.79
7651,1,9.1,297.98
7652,1,11,113.43
7653,10,4.7,483.73
7654,1,7,269.03
7655,3,4.6,290.08
7656,7,4.8,328.83
7657,1,6.9,152.52
7658,3,8.5,126.63
7659,1,9,247.35
7660,1,11,194.58
7661,1,7.3,399.94
7662,2,7.75,187.25
7663,2,6.3,367.15
7664,3,9.6,298.03
7665,1,9,80.88
7666,10,6.3,572.35
7667,3,6.1,200.87
7668,10,2.8,567.84
7669,1,10,156.03
7670,1,6,236.95
7671,2,8.45,171.63
7672,2,6.75,335.11
7673,5,10.7,122.12
7674,1,7.45,156.67
7675,3,6.6,153.1
7676,1,7.55,243.86
7677,2,6,244.54
7678,1,7.5,230.71
7679,2,9,99.61
7680,2,10.8,255.58
7681,3,8.5,137.42
7682,2,6.5,137.71
7683,3,6.95,153.61
7684,2,9,79.7
7685,3,10.4,552.01
7686,2,7,523.64
7687,1,6.5,217.71
7688,4,4.9,294.4
7689,2,8.5,246.74
7690,2,7,96.09
7691,2,3.5,316.01
7692,3,8,286.82
7693,2,7.15,240.04
7694,1,9,193.24
7695,1,8.4,253.97
7696,2,11.7,182.27
7697,2,5,268.33
7698,5,4.4,561.39
7699,3,6.7,397.04
7700,3,3.5,309.99
7701,1,12,206.76
7702,2,5.2,174.69
7703,1,7.1,562.73
7704,1,8.5,305.41
7705,3,7,226.47
7706,10,5.7,468.73
7707,1,7.4,74.16
7708,2,6,152.25
7709,2,10.3,76.09
7710,4,10.5,197.96
7711,2,6.5,243.45
7712,1,6.65,177.87
7713,2,5,180.77
7714,3,11.5,447.13
7715,10,6.3,489.37
7716,2,8,279.14
7717,1,6.5,66.96
7718,4,5.3,318.81
7719,3,5,192.64
7720,4,7.7,94.4
7721,4,8.5,118.79
7722,4,6.5,186
7723,4,6.8,458.42
7724,1,6.25,255.28
7725,1,7,266.73
7726,1,5,276.37
7727,4,7.9,501.48
7728,4,2.6,528.65
7729,4,7.1,302.61
7730,1,6.4,551.97
7731,7,6.2,596.24
7732,9,2.8,323.86
7733,1,8.2,347.69
7734,2,7,121.29
7735,3,7,191.1
7736,1,9.3,68.07
7737,2,3.4,294.84
7738,1,3.1,132.58
7739,3,6.4,377.02
7740,7,6,481.02
7741,2,6.5,137.01
7742,1,4.3,182.72
7743,2,7.05,247.69
7744,1,9.25,150.29
7745,3,6.5,393.14
7746,2,4.3,205.81
7747,2,10.7,324.33
7748,4,4.2,159.7
7749,8,5.6,355.63
7750,1,8.3,309.33
7751,2,6.3,213.75
7752,2,6.7,434.27
7753,1,12,220.43
7754,2,6.9,443.4
7755,3,9,183.96
7756,4,6.8,310.25
7757,3,9,88.98
7758,4,10.8,89.56
7759,2,9,220.63
7760,1,9.55,221.87
7761,6,4.9,575.97
7762,3,9.8,70.53
7763,2,7.3,259.01
7764,3,10.3,134.31
7765,5,7.6,301.11
7766,2,10.7,431.33
7767,2,11.7,296.25
7768,2,7.9,348.48
7769,4,10.7,74.4
7770,3,6.25,227.12
7771,2,5.9,317.37
7772,3,7,257.1
7773,3,8.9,339.35
7774,2,10,123.75
7775,3,11,281.76
7776,4,6.15,311.88
7777,3,10,158.17
7778,1,8.6,218.98
7779,1,10,73.85
7780,3,6.5,155.15
7781,4,8.7,266.42
7782,1,10.6,467.23
7783,2,10.3,528.9
7784,1,7,74.38
7785,2,9.1,255.88
7786,5,6.3,545.36
7787,1,9.5,193.58
7788,4,7,227.44
7789,1,6.6,113.95
7790,1,7,98.02
7791,4,7.3,171.87
7792,4,2.8,253.22
7793,4,9.7,430.33
7794,2,9.7,61.18
7795,5,4.2,429.27
7796,3,8,122.07
7797,9,5,615.07
7798,3,8.2,353.66
7799,5,3.8,635.86
7800,3,5,224.23
7801,1,6.4,524.98
7802,10,4.7,603.7
7803,2,8.5,205.08
7804,1,7.5,200.18
7805,2,5.9,317.37
7806,2,7.75,187.25
7807,1,9.55,221.87
7808,1,6.2,463.95
7809,1,7.5,221.1
7810,2,8,81.57
7811,5,7.6,209.1
7812,2,5,66.49
7813,1,8.7,282.13
7814,1,8,252.03
7815,1,8.5,244.44
7816,4,6.7,465.27
7817,1,12,254.85
7818,3,8.3,199.05
7819,3,8,171.67
7820,5,6.2,578.26
7821,4,8,367.62
7822,3,7.8,199.31
7823,1,6,142.86
7824,1,9,300.16
7825,1,10.1,182.87
7826,1,5.4,122.18
7827,2,7.55,112.81
7828,1,10,186.78
7829,4,8.9,256.37
7830,3,10.9,441.51
7831,4,4.3,294.81
7832,2,10,259.44
7833,3,8.3,232.31
7834,3,10.9,156.64
7835,3,5.4,117.87
7836,3,7.5,197.53
7837,3,8.5,90.36
7838,5,4.4,455.45
7839,4,7.9,244.37
7840,4,7.7,527.33
7841,1,6.5,192.79
7842,4,9.45,236.68
7843,4,9.9,559.54
7844,1,5.4,180.16
7845,2,6.65,179.88
7846,3,10.2,63.97
7847,4,7.1,302.61
7848,1,7.1,425.81
7849,3,10.6,199.07
7850,4,8.4,314.82
7851,3,9.3,161.81
7852,3,4.4,129.9
7853,1,9.5,64.41
7854,1,10,306.36
7855,2,6.2,260.69
7856,1,10,195.08
7857,4,7.6,329.03
7858,2,6.7,170.32
7859,4,7.8,355.24
7860,1,7.05,309.85
7861,1,10.4,322.02
7862,5,4.6,279.05
7863,1,6.3,391.2
7864,3,12,125.48
7865,3,7.6,178.95
7866,1,9,256.7
7867,3,10.2,322.7
7868,3,8,262.47
7869,1,8,258.28
7870,4,6.5,124.99
7871,3,7.4,207.13
7872,2,8.25,195.21
7873,4,7.4,133.87
7874,2,11.3,199.07
7875,1,12,302.41
7876,5,3.4,525.45
7877,1,8,213.5
7878,1,7.5,210.21
7879,3,9.5,152.39
7880,1,8,204.32
7881,4,5.4,280.87
7882,4,6.9,326.36
7883,3,9,191.6
7884,4,6.9,345.37
7885,2,11.1,445.68
7886,1,9.3,352.76
7887,2,7.5,94.9
7888,5,3.7,204.21
7889,4,8.1,351.61
7890,1,8.7,181.33
7891,2,6.25,567.13
7892,3,10.2,143.67
7893,3,6.9,102.63
7894,3,4.8,335.31
7895,2,8.1,175.88
7896,4,6.3,262.72
7897,3,10.6,129.11
7898,3,7.4,533.95
7899,2,6.8,175.24
7900,6,2.8,365.78
7901,2,7.4,102.54
7902,2,10.5,175.28
7903,1,7.7,95.19
7904,4,7.7,400.3
7905,1,9.7,279.45
7906,3,11,173.51
7907,3,7.5,293.52
7908,1,7.4,426.97
7909,1,9.3,86.05
7910,1,8.6,248.18
7911,2,8.8,299.33
7912,2,10.5,270.13
7913,1,4.3,253.78
7914,2,6.8,132.31
7915,2,7.85,118.49
7916,2,7.5,247.96
7917,2,8.4,322.82
7918,4,7.2,325.8
7919,1,12,162.91
7920,2,5,146.21
7921,1,9.5,101.94
7922,1,8,230.57
7923,3,11.5,447.13
7924,3,6.5,255.93
7925,3,8.3,248.8
7926,1,9.95,173.61
7927,2,11.6,167.3
7928,3,6.6,186.34
7929,3,9.7,171.21
7930,5,3.2,414.25
7931,1,8.75,77.28
7932,5,5.7,375.76
7933,2,8.7,252.14
7934,2,6.5,133.96
7935,7,4.3,386.34
7936,3,9.5,71.47
7937,1,10,289.73
7938,1,7.5,125.64
7939,1,8.5,234.34
7940,1,6.15,166.9
7941,4,6.45,578.5
7942,2,11,60.87
7943,1,4.9,350.4
7944,1,8.5,66.43
7945,1,9.8,351.43
7946,2,6.4,476.39
7947,1,12,283.52
7948,4,9.6,432.2
7949,1,9.4,246.17
7950,2,10.5,581.07
7951,5,4,525.99
7952,1,9.4,335.04
7953,4,10,177.72
7954,4,9.7,176.19
7955,3,8.9,219.35
7956,1,8.2,63.13
7957,3,6.55,113.87
7958,3,8,209.04
7959,1,6.5,239.28
7960,2,9.8,173.56
7961,6,6.2,437.18
7962,2,10,231.21
7963,1,8,107.52
7964,2,5.3,197.75
7965,4,6.4,285.91
7966,6,4.5,446.49
7967,3,7.5,64.27
7968,1,11,194.07
7969,2,5.2,188.99
7970,8,4.8,575.84
7971,2,7.9,266.45
7972,9,5.4,431.4
7973,2,9.3,174.85
7974,2,10,82.38
7975,1,9,67.95
7976,3,8,292.91
7977,1,9,86.52
7978,3,9.4,296.15
7979,1,7,93.03
7980,1,6.5,180.27
7981,1,7.05,290.88
7982,1,5,145.01
7983,1,6.45,62.67
7984,4,7.7,159.47
7985,3,8,150.25
7986,3,7.5,108.83
7987,3,10.7,285.4
7988,2,9.2,148.16
7989,1,7.5,92.89
7990,3,6.5,123.7
7991,4,3.4,225.83
7992,1,8,226.12
7993,8,2.6,443.67
7994,4,6.1,177.6
7995,3,7.2,65.16
7996,5,4.4,561.39
7997,3,9.5,206.98
7998,1,9.5,145.49
7999,2,7.5,118.5
8000,4,3.5,189
8001,2,12,139.31
8002,2,10,462.56
8003,1,10.45,188.62
8004,2,7.9,196.37
8005,4,7.3,250.8
8006,3,5,335.51
8007,4,8.1,143.55
8008,4,10.1,468.65
8009,4,8.8,551.36
8010,3,8.9,490.51
8011,1,5.4,90.16
8012,1,9.05,75.82
8013,1,5.1,228.61
8014,4,6.9,342.37
8015,1,6.5,186.28
8016,2,6.1,107.58
8017,2,8,230.03
8018,2,7.5,284.88
8019,4,10.3,465.88
8020,2,11.6,485.22
8021,2,8.2,189.62
8022,4,6.9,305.34
8023,2,10,150.34
8024,1,10,295.35
8025,3,8.5,193.71
8026,1,7.5,96.14
8027,4,9.5,288.98
8028,4,4.8,246.31
8029,2,10.9,386.49
8030,2,9,267.52
8031,2,7,163.81
8032,4,9.7,211.41
8033,2,10.6,344.08
8034,2,8.6,259.93
8035,1,7,201.77
8036,1,9.2,111.93
8037,3,10,64.01
8038,2,9.2,544.83
8039,1,8.7,237.12
8040,1,8.5,118.72
8041,3,9,284.61
8042,4,6.9,543.46
8043,5,10.6,162.07
8044,1,8,262.86
8045,1,9.4,318.83
8046,1,9,183.82
8047,4,7.8,243.31
8048,3,9,146.71
8049,4,8.1,269.57
8050,3,10,195.3
8051,3,8.1,209.97
8052,2,11,211.63
8053,2,9.7,264.27
8054,4,7.95,151.63
8055,7,5.3,403.32
8056,1,10.35,87.43
8057,1,9,87.48
8058,2,8.1,190.98
8059,1,11.5,296.27
8060,2,10.6,208.15
8061,4,6.6,312.23
8062,2,5,103.24
8063,3,5.5,157.01
8064,3,8,241.78
8065,1,10,311.74
8066,1,10.3,309.77
8067,3,7.1,283.96
8068,2,7.9,189.33
8069,2,9.7,244.17
8070,2,7.2,544.8
8071,1,7.8,82.57
8072,1,6.15,116.09
8073,1,8.75,222.2
8074,4,8.8,163.3
8075,1,6.7,481.98
8076,2,7,245.01
8077,1,6.9,321.4
8078,1,12,110.59
8079,2,11.7,284.48
8080,2,7.5,142.49
8081,2,3.2,345.69
8082,4,10.4,297.87
8083,3,7,205.62
8084,2,10.35,203.43
8085,4,2.8,165.24
8086,8,6.2,583.25
8087,2,7.7,180.31
8088,3,4.1,158.54
8089,2,11,192.79
8090,2,10,178.56
8091,3,6,61.93
8092,2,6.95,296.65
8093,1,8,139.66
8094,4,4.2,238.67
8095,2,6.5,287.26
8096,1,10.6,129.34
8097,4,11.1,472.74
8098,3,7.4,464.02
8099,3,10.5,205.05
8100,1,10.1,67.92
8101,10,4,488.07
8102,1,7,167.78
8103,1,5.5,116.01
8104,2,6.5,269.27
8105,1,9.6,146.97
8106,5,9.7,255.15
8107,1,11.4,132.14
8108,7,2.8,629.86
8109,5,5,575.06
8110,2,6.75,486.08
8111,1,6.95,578.45
8112,1,8,157.87
8113,2,12,177.6
8114,5,5.4,356.41
8115,3,5,225.42
8116,3,8.5,261.96
8117,2,6.9,90.55
8118,10,3.1,584.12
8119,1,9.5,111.34
8120,3,6.5,183.84
8121,1,4,189.5
8122,3,6.75,133.28
8123,7,3.4,476.39
8124,3,8,248.9
8125,2,7.1,158.98
8126,3,9.3,119.76
8127,3,8,157.51
8128,4,8,120.46
8129,2,7,104.95
8130,2,9.1,248.59
8131,9,5.8,523.78
8132,1,7,234.85
8133,2,7,293.86
8134,2,9.5,135.66
8135,5,6.3,346.34
8136,2,5.1,251.58
8137,3,6.75,282.13
8138,2,3.1,260.54
8139,4,4.7,271.12
8140,2,10,145.09
8141,1,6.4,205.89
8142,4,10.6,139.04
8143,4,2.8,307.27
8144,1,5,182.24
8145,5,4.8,591.86
8146,1,8.9,478.54
8147,2,11.3,328.88
8148,1,11,145.74
8149,1,7.8,106.27
8150,4,7.45,193.6
8151,3,5.3,267.8
8152,4,7.15,421.88
8153,1,6.9,194.52
8154,1,8.5,209.19
8155,2,7,340.5
8156,3,4.3,220.73
8157,2,7.5,311.78
8158,7,3.8,512.8
8159,3,10.4,560.04
8160,1,6,101.05
8161,2,9,179.74
8162,2,10,263.77
8163,3,8.2,174.64
8164,1,7,163.17
8165,1,6,115.73
8166,3,6.8,106.22
8167,2,4.9,149.33
8168,1,8.7,227.16
8169,1,6,101.05
8170,3,9.7,125.19
8171,2,11.3,210.09
8172,1,10,242.72
8173,4,7.3,262.3
8174,2,6.9,151.32
8175,2,10,212.75
8176,2,7.5,191.01
8177,9,6,621.07
8178,1,7.5,262.45
8179,8,2.7,379.68
8180,3,4.1,277.56
8181,5,3.2,449.27
8182,1,6.5,241.96
8183,3,8,143.48
8184,10,2.8,420.82
8185,1,10.9,142.66
8186,2,7,132.06
8187,2,7.1,248.98
8188,1,6,287.94
8189,2,11,287.44
8190,5,3,317.99
8191,1,7.8,293.36
8192,1,11.4,301.17
8193,10,2.9,343.88
8194,4,4.5,166.93
8195,1,7.4,107.15
8196,3,5.4,105.83
8197,9,2.6,560.59
8198,7,5.8,617.84
8199,1,11.2,435.77
8200,3,7,144.49
8201,1,7.8,226.24
8202,4,5.1,334.54
8203,1,7.4,439.96
8204,2,8.05,253.85
8205,3,8.1,163.99
8206,3,9,146.71
8207,1,9,150.83
8208,1,11.1,186.68
8209,1,9.5,119.16
8210,8,2.7,379.68
8211,1,11,73.25
8212,4,3.2,249.66
8213,3,9.9,291.36
8214,3,2.9,216.38
8215,1,8,135.68
8216,3,5.7,77.48
8217,4,7.6,225.37
8218,1,9.5,268.94
8219,3,4.3,243.75
8220,1,6.1,256.87
8221,3,8.75,64.23
8222,2,4.2,153.67
8223,3,4,293.47
8224,3,11.5,450.13
8225,3,9.45,75.66
8226,1,10.25,115.25
8227,4,8.9,494.45
8228,1,7,106
8229,2,7.7,132.14
8230,4,6.8,412.42
8231,1,8.35,186.42
8232,1,12,238.93
8233,1,10.7,353.31
8234,1,7.5,107.21
8235,1,7.4,391.98
8236,2,7.1,355.6
8237,6,4,522.03
8238,4,6.1,569.77
8239,3,7.5,171.83
8240,4,7.1,228.67
8241,2,5.9,329.4
8242,1,5,237.11
8243,2,10,173.64
8244,2,7.05,196.65
8245,2,7.6,258.96
8246,1,7.5,257.24
8247,1,9.5,265.33
8248,1,8.6,211.32
8249,1,10.9,357.47
8250,3,5,260.81
8251,1,5.2,228.98
8252,2,9.5,139.59
8253,2,7.5,205.81
8254,1,7.5,550.1
8255,3,11.8,270.54
8256,2,8.5,107.12
8257,1,7.4,246.19
8258,3,9,258.29
8259,8,3.2,319.27
8260,1,9.4,300.98
8261,4,10.7,339.16
8262,3,6.4,294.03
8263,1,6.05,276.74
8264,2,10.9,386.49
8265,2,9.8,353.28
8266,1,6.4,105.5
8267,1,9.4,318.83
8268,4,11.3,510.86
8269,2,8.1,134.85
8270,1,6.5,294.04
8271,2,7.05,231.68
8272,1,6,186.49
8273,2,4.3,118.76
8274,1,10,265.8
8275,2,7.1,115.95
8276,3,3,106.46
8277,2,5.1,114.88
8278,2,8.8,231.31
8279,1,9.8,285.23
8280,2,6.85,432.33
8281,3,9.1,150.52
8282,1,8.5,308
8283,3,8.35,156.42
8284,4,3.1,298.57
8285,4,8.1,266.74
8286,1,8,161.12
8287,2,8.7,286.19
8288,2,9,175.43
8289,4,5.8,125.58
8290,1,11,108.16
8291,1,6.35,267.47
8292,1,8,230
8293,5,8.7,229.19
8294,2,7,254.58
8295,10,3.2,334.24
8296,2,6.1,246.82
8297,8,5.5,391.56
8298,3,6.7,203.1
8299,2,6.9,206.36
8300,2,3.8,162.22
8301,5,4.6,279.05
8302,3,12,216.71
8303,10,4.3,493.35
8304,1,3.5,224.94
8305,1,6.9,319.36
8306,1,7,167.78
8307,4,4.8,208.28
8308,1,9.5,79.72
8309,4,8.2,571.82
8310,3,9.1,289.83
8311,2,7,144.19
8312,3,7.3,150.75
8313,4,6.8,294.2
8314,1,7,269.27
8315,1,9,231.75
8316,3,10.05,134.8
8317,2,8.3,437.9
8318,4,9.9,252.39
8319,2,8.9,296.67
8320,4,7.2,233.84
8321,5,6.3,594.32
8322,2,7,384.62
8323,3,7.3,62
8324,3,10,131.6
8325,2,8.9,358.51
8326,2,8.1,295.59
8327,2,3.4,167.83
8328,2,6.2,255.95
8329,4,10.7,74.4
8330,1,6,99.02
8331,1,5.8,334.3
8332,2,6,124.13
8333,1,10.05,258.83
8334,4,11.6,120.32
8335,3,7,226.5
8336,5,10.6,198.05
8337,1,9,268.36
8338,3,3.8,252.31
8339,1,5.8,233.23
8340,1,6.4,500.95
8341,3,7.7,111.13
8342,4,8.3,480.93
8343,4,5.9,164.34
8344,4,6.8,306.21
8345,1,5.2,141.71
8346,1,6.1,204.92
8347,1,9.95,96.62
8348,1,12,127.28
8349,2,10,206.08
8350,2,9.1,185.83
8351,1,10,115.26
8352,1,10,294.9
8353,3,7,264.68
8354,2,5.7,214.41
8355,2,8,80.58
8356,2,5.7,214.41
8357,2,6.4,409.38
8358,1,6.2,320.95
8359,1,11.2,232.95
8360,2,7.2,264.66
8361,1,8.4,126.86
8362,1,9.2,239.67
8363,3,5.8,325.25
8364,3,5,261.82
8365,2,6.15,258.89
8366,3,5.8,325.25
8367,3,1,186.18
8368,3,6.8,268.29
8369,2,7.5,187.27
8370,2,4.1,282.58
8371,7,5.3,603.37
8372,2,6.5,65.98
8373,4,8.5,170.97
8374,3,2.8,351.22
8375,4,3.5,636.49
8376,3,6.7,234.12
8377,3,11,74.73
8378,2,8,305.8
8379,2,5,103.24
8380,1,6.65,116.07
8381,2,8.2,369.84
8382,5,8.7,263.18
8383,2,11.7,180.31
8384,3,9.25,184.2
8385,1,9,171.88
8386,2,6.8,182.4
8387,2,8.6,293.1
8388,3,5.7,343.16
8389,1,8.7,555.31
8390,3,10.9,156.64
8391,1,8,284.73
8392,4,6.45,577.53
8393,4,6.85,188.33
8394,2,9.2,234.79
8395,3,7,205.26
8396,3,5,111.37
8397,4,2.8,344.23
8398,4,6.6,149.08
8399,3,6.9,228.39
8400,1,10.05,168.8
8401,1,7.5,295.29
8402,7,4,492.99
8403,2,7,265.51
8404,8,6.2,375.24
8405,3,10.2,322.7
8406,2,11.3,258.9
8407,2,7.9,242.4
8408,3,6.5,161
8409,4,6.6,206.76
8410,2,6.05,90.82
8411,1,9.5,274.77
8412,3,9.8,182.57
8413,1,7.8,251.58
8414,2,6.95,347.53
8415,5,7.6,158.04
8416,3,6.7,247.43
8417,2,6.85,163.31
8418,1,11,156.18
8419,1,7.15,324.9
8420,2,7.5,308.12
8421,4,8.2,128.71
8422,5,4.6,435.63
8423,3,7.9,120.66
8424,4,9.9,216.37
8425,1,6.5,301.4
8426,1,8.8,147.25
8427,1,6.3,121.32
8428,2,9.2,182.94
8429,1,9.5,173.28
8430,1,9,245.95
8431,2,12,288.5
8432,1,5.3,72
8433,3,5.4,160.84
8434,8,2.6,484.66
8435,3,8.5,182.94
8436,2,9,232.51
8437,2,7,174.72
8438,1,6.25,93.21
8439,2,10.1,457.73
8440,2,9.5,87.32
8441,3,11,82.6
8442,1,6,145.04
8443,1,8,100.71
8444,1,7.5,125.2
8445,1,3.9,342.34
8446,3,4.5,125.98
8447,6,2.5,582.55
8448,4,9.9,137.34
8449,1,9.5,166.28
8450,2,2.9,125.36
8451,1,5,192.65
8452,1,9.7,154.19
8453,1,5,164
8454,1,10.5,235.28
8455,4,6.7,335.14
8456,2,8.1,343.58
8457,2,8.5,149.71
8458,4,8,328.61
8459,1,8.5,234.29
8460,1,10.1,241.98
8461,2,9,75.41
8462,1,8.5,117.09
8463,3,9.45,275.67
8464,3,10,305.8
8465,1,10.8,182.5
8466,1,7.5,233.11
8467,1,11,245.81
8468,1,3.5,164.93
8469,1,9,146.38
8470,2,5,64.78
8471,2,8,219.21
8472,1,9.5,444.13
8473,7,4,422.02
8474,4,2.8,163.29
8475,3,10,307.69
8476,3,9.5,238.59
8477,3,9.5,442.07
8478,1,7,138.9
8479,6,2.6,386.63
8480,4,5.6,79.33
8481,1,6.05,113.82
8482,1,11.6,263.34
8483,2,7.2,212.62
8484,2,10.1,398.68
8485,4,10.6,529.19
8486,3,6.5,71.06
8487,2,8.85,207.49
8488,1,6.2,498.02
8489,3,8.7,325.19
8490,3,5,159.47
8491,2,3.7,221.21
8492,2,10.05,273.8
8493,2,8.4,279.82
8494,2,7.6,162.3
8495,1,11.1,236.8
8496,2,10,64.54
8497,3,6.5,77.57
8498,3,4.8,260.27
8499,3,5.7,132.14
8500,4,8.8,448.36
8501,4,2.9,161.37
8502,2,5,282.93
8503,1,10.2,165.12
8504,3,7.5,140.33
8505,3,8.8,341.28
8506,1,10.5,338.98
8507,1,12,167.72
8508,7,5,379.98
8509,4,9.8,158.53
8510,2,5.3,321.72
8511,4,4.4,146.88
8512,1,8.5,178.89
8513,2,6.4,67.53
8514,2,5.2,174.69
8515,5,3.6,356.04
8516,2,6.25,171.25
8517,3,7,187.71
8518,4,9.5,295.01
8519,2,5.1,171.58
8520,1,10,248.2
8521,4,10.45,195.65
8522,3,9.4,312.85
8523,1,6.7,245.96
8524,8,4.9,319.88
8525,1,11.2,328.77
8526,1,11,166.59
8527,1,10,63.26
8528,1,7.3,241.75
8529,1,6,244.85
8530,1,5.8,225.5
8531,1,8,74.65
8532,1,9.15,123.07
8533,3,12,192.55
8534,1,6.5,66
8535,5,4.9,593.93
8536,1,10.2,165.12
8537,3,9.5,172.46
8538,3,9,91.97
8539,4,10.8,221.42
8540,1,10.4,165.57
8541,4,10.6,345.18
8542,2,7.4,239.82
8543,3,5.7,116.21
8544,2,11.8,468.36
8545,1,8.5,268.76
8546,3,7,235.19
8547,6,4.3,535.29
8548,3,9,274.22
8549,1,7.5,119.62
8550,1,8.1,164.52
8551,3,6.75,411.08
8552,4,3.5,106.96
8553,3,7.5,336.97
8554,2,7.1,200.6
8555,1,7.5,132.12
8556,2,4.6,169.05
8557,2,7.8,481.4
8558,2,8,470.61
8559,3,10.4,229.19
8560,4,11.8,294.4
8561,1,9.5,68.26
8562,4,6.3,106.73
8563,8,4.6,418.58
8564,2,6.2,270.62
8565,4,4.7,230.12
8566,3,4.5,295.01
8567,2,10.4,175.16
8568,2,5.4,141.13
8569,4,8.9,454.45
