id,loan_amnt,funded_amnt,int_rate,installment,total_pymnt,issue_date,loan_status,term_months,sub_grade,verification_status,state_address
59201042.0,35000.0,35000.0,15.61,1223.77,4864.73,9,1,36,16,1,4
55787660.0,2000.0,1000.0,28.99,64.53,324.04,7,1,36,8,0,2
46204936.0,25000.0,25000.0,28.99,771.02,41913.62,4,1,36,4,1,3
40951062.0,15000.0,15000.0,15.61,361.67,3656.78,2,1,60,16,0,2
55309049.0,14000.0,14000.0,28.99,427.44,2559.79,7,1,36,2,0,2
51596249.0,11500.0,11500.0,28.99,366.61,2583.84,6,1,36,7,0,2
40327799.0,15000.0,15000.0,28.99,501.02,5490.57,2,1,36,11,1,4
41070305.0,15000.0,15000.0,28.99,491.01,5378.21,2,1,36,9,0,2
13026045.0,12000.0,12000.0,28.99,275.07,2799.58,2,1,60,13,1,2
38447759.0,12000.0,12000.0,15.99,1372.97,3490.46,1,1,60,17,0,2
65735217.0,10375.0,10375.0,17.86,374.36,353.77,12,1,36,20,1,1
51880155.0,10000.0,10000.0,28.99,322.63,2252.86,6,1,36,8,0,2
63979937.0,20875.0,20875.0,24.99,612.59,554.63,11,1,60,29,1,1
46556903.0,21600.0,21600.0,20.49,578.18,4600.85,4,1,60,24,0,2
50920488.0,16000.0,16000.0,18.55,411.1,2433.62,7,1,60,22,0,4
65443457.0,6000.0,6000.0,28.99,197.83,380.34,11,1,36,10,1,2
60576679.0,13000.0,13000.0,28.99,433.59,1327.39,9,1,36,15,1,2
63185608.0,10000.0,10000.0,14.65,344.95,41913.62,11,1,36,15,1,2
63722621.0,10000.0,10000.0,17.86,253.18,496.44,11,1,60,20,0,4
64038515.0,28000.0,28000.0,28.99,646.74,1250.95,11,1,60,14,0,3
56131642.0,35000.0,19175.0,14.65,452.66,2247.69,7,1,60,15,1,2
50567695.0,14000.0,14000.0,28.99,1372.97,2942.99,6,1,36,1,0,1
56370298.0,35000.0,10000.0,19.19,260.46,10171.05,8,1,60,23,1,2
65139746.0,6000.0,6000.0,28.99,197.83,388.0,11,1,36,10,1,1
55159878.0,12000.0,12000.0,28.99,402.54,2991.54,7,1,36,12,0,2
57893944.0,35000.0,35000.0,28.99,1129.19,5626.53,8,1,36,8,1,2
38598730.0,3000.0,3000.0,28.99,97.5,1166.5,1,1,36,8,0,2
65747568.0,12000.0,12000.0,28.99,361.38,996.45,11,1,36,1,1,1
49913409.0,12800.0,12800.0,14.65,441.53,3080.29,5,1,36,15,0,4
59091170.0,23400.0,1000.0,20.99,632.92,2504.39,9,1,60,25,1,4
56954622.0,30000.0,30000.0,28.99,942.59,4699.32,8,1,36,6,1,2
54958344.0,35000.0,16925.0,18.55,616.56,3150.37,7,1,36,22,1,2
41276453.0,3700.0,3700.0,13.33,125.26,1249.86,3,1,36,13,0,4
67878784.0,6000.0,6000.0,28.99,1372.97,0.0,12,1,36,6,1,3
52149117.0,23000.0,23000.0,28.99,519.68,3101.86,6,1,60,12,1,3
45474481.0,7000.0,7000.0,15.61,244.76,1217.73,4,0,36,16,1,0
65128530.0,12425.0,12425.0,21.99,1372.97,12923.66,11,1,60,26,1,1
50417769.0,21850.0,21850.0,28.99,561.41,3907.35,6,1,60,22,1,2
39409449.0,9000.0,9000.0,28.99,303.21,3311.47,2,1,36,12,1,2
38578316.0,16000.0,16000.0,16.49,393.27,4403.33,1,1,60,18,1,1
39609270.0,12000.0,12000.0,15.59,289.21,3444.54,1,1,60,16,0,3
60375150.0,17500.0,17500.0,28.99,564.6,2282.68,9,1,36,8,0,1
63496425.0,7000.0,7000.0,28.99,223.16,455.23,0,1,36,7,0,2
45304395.0,35000.0,15400.0,14.65,531.22,4768.45,4,1,36,15,0,4
54037333.0,12000.0,12000.0,28.99,1372.97,2309.58,7,1,36,8,0,4
46772994.0,5225.0,5225.0,20.49,195.49,1557.97,4,1,36,24,1,1
66603897.0,10700.0,10700.0,14.48,251.65,0.0,12,1,60,15,0,0
59231068.0,15800.0,15800.0,16.55,559.79,1083.26,9,0,36,17,1,0
44143694.0,21925.0,21925.0,13.33,742.23,6663.83,4,1,36,13,1,2
40941692.0,21000.0,1000.0,13.33,481.37,5263.97,2,1,60,13,1,3
40422955.0,14000.0,14000.0,28.99,280.47,3079.34,2,1,60,4,0,0
63887654.0,10000.0,10000.0,28.99,202.24,400.1,11,1,60,5,1,4
48314311.0,10500.0,10500.0,28.99,334.73,41913.62,5,1,36,7,1,1
57702171.0,5000.0,5000.0,14.65,172.48,697.51,9,1,36,15,1,3
53262976.0,20000.0,1000.0,28.99,440.16,2615.34,7,1,60,10,1,3
40573312.0,28000.0,28000.0,28.99,879.88,13187.62,2,1,36,5,1,4
51116162.0,35000.0,1000.0,13.33,33.86,235.54,6,1,36,13,0,4
38862362.0,19200.0,1000.0,28.99,607.62,7282.19,1,1,36,6,1,4
64037698.0,20000.0,20000.0,13.67,1372.97,1337.94,11,1,36,14,1,2
63466811.0,8000.0,8000.0,28.99,258.1,511.76,10,1,36,8,1,1
62072940.0,21000.0,21000.0,28.99,677.52,2009.25,10,1,36,8,1,1
46264664.0,11200.0,11200.0,28.99,350.4,3148.69,4,1,36,5,0,2
38504905.0,28000.0,28000.0,28.99,576.76,6907.63,1,1,60,6,1,2
44479117.0,16800.0,16800.0,28.99,376.18,3374.15,4,1,60,11,1,3
55454181.0,2775.0,2775.0,18.25,100.68,500.59,7,1,36,21,0,3
61429496.0,35000.0,35000.0,16.99,869.66,2575.94,10,1,60,18,1,2
41000818.0,17625.0,17625.0,28.99,553.77,5529.69,2,1,36,6,0,2
52516486.0,15000.0,15000.0,17.86,1372.97,2304.6,6,1,60,20,0,2
39539790.0,14000.0,14000.0,28.99,471.65,5634.54,0,1,36,12,1,1
41120754.0,5000.0,5000.0,28.99,157.1,1723.56,2,1,36,10,0,1
67278651.0,35000.0,9225.0,28.99,302.98,291.48,12,1,36,10,1,1
60852395.0,30000.0,30000.0,28.99,697.9,2047.07,10,1,60,14,1,1
50577725.0,10000.0,10000.0,20.99,270.48,1881.7,6,1,60,25,1,1
48304647.0,5000.0,5000.0,13.33,1372.97,1350.46,5,1,36,13,1,1
61489945.0,16000.0,16000.0,15.61,385.79,1143.49,10,1,60,16,0,4
39350103.0,6350.0,1000.0,22.99,245.78,7285.11,1,1,36,26,1,2
47604538.0,35000.0,35000.0,28.99,760.82,6065.19,5,1,60,9,1,2
58120206.0,13500.0,13500.0,28.99,435.55,41913.62,8,1,36,8,1,4
63506636.0,10000.0,10000.0,28.99,308.27,612.71,11,1,36,3,0,1
60535456.0,14000.0,14000.0,28.99,421.61,1682.3,9,1,60,1,0,3
65077299.0,11000.0,11000.0,28.99,340.96,673.05,11,1,36,4,1,1
55481185.0,33000.0,33000.0,13.33,756.44,3757.76,7,1,60,13,1,2
56582114.0,4800.0,4800.0,13.99,164.03,816.42,8,1,36,14,1,2
66462470.0,14400.0,14400.0,28.99,324.63,314.56,12,1,60,12,0,3
59259704.0,12000.0,12000.0,28.99,375.43,1496.46,9,1,36,5,1,2
41500284.0,15000.0,15000.0,28.99,462.61,4614.57,2,1,36,4,1,1
65885307.0,18000.0,18000.0,28.99,578.79,617.83,12,1,36,8,0,2
39560985.0,16525.0,16525.0,15.59,1372.97,6325.42,1,1,36,16,1,1
41030705.0,11375.0,11375.0,21.67,432.48,11734.21,2,1,36,25,0,1
39610922.0,35000.0,35000.0,19.24,912.55,9963.23,1,1,60,25,1,1
65607130.0,5000.0,5000.0,28.99,157.1,154.83,12,1,36,6,0,1
45484320.0,11750.0,11750.0,28.99,384.63,3454.5,4,1,36,10,0,2
65675101.0,8000.0,8000.0,28.99,263.78,258.67,11,1,36,10,1,3
65483844.0,18000.0,18000.0,13.67,1372.97,402.09,11,1,60,14,1,4
48695301.0,25000.0,25000.0,28.99,759.76,6069.84,5,1,36,1,1,1
55411417.0,3000.0,3000.0,16.55,106.29,509.79,8,1,36,17,1,3
65645526.0,12000.0,12000.0,28.99,1372.97,259.21,11,1,60,11,0,2
57204375.0,18000.0,1000.0,28.99,364.03,1812.26,7,1,60,5,1,4
63244207.0,20000.0,1000.0,28.99,654.68,1284.94,10,1,36,9,1,4
66585070.0,25125.0,25125.0,17.57,632.15,607.63,12,1,60,19,1,2
60596507.0,15600.0,15600.0,16.99,556.11,2194.99,9,1,36,18,1,2
55201787.0,10000.0,10000.0,28.99,333.53,1660.82,7,1,60,11,0,3
56079099.0,7200.0,7200.0,14.65,248.36,1230.08,0,1,36,15,1,4
67988187.0,14000.0,1000.0,28.99,311.36,0.0,12,1,60,11,0,3
38495019.0,17000.0,17000.0,28.99,1372.97,18115.7,1,1,36,12,1,4
68222250.0,7000.0,1000.0,28.99,217.72,0.0,12,1,36,4,1,2
41226716.0,23000.0,23000.0,28.99,519.68,5180.58,3,1,60,12,1,2
57155474.0,10000.0,10000.0,28.99,314.2,1566.46,8,1,36,10,0,3
46723192.0,8500.0,8500.0,13.33,287.76,2295.79,4,1,36,13,1,2
67458143.0,35000.0,35000.0,28.49,1100.13,41913.62,12,1,60,34,1,1
46783590.0,5000.0,5000.0,28.99,159.4,1272.65,4,1,36,7,1,0
68414454.0,8425.0,8425.0,28.99,271.07,0.0,12,1,36,8,0,3
46774947.0,25000.0,25000.0,19.52,1372.97,5218.41,4,1,60,23,1,1
38619221.0,1100.0,1100.0,15.59,38.46,41913.62,1,1,36,16,0,1
59501474.0,28000.0,28000.0,28.99,570.16,2387.28,9,1,60,6,0,2
66026349.0,35000.0,35000.0,28.99,1149.51,1127.69,11,1,60,10,1,1
67455590.0,6400.0,6400.0,13.67,217.72,212.86,12,1,36,14,1,1
58493513.0,4000.0,4000.0,20.99,1372.97,4240.09,8,1,36,25,1,4
49963427.0,3900.0,3900.0,28.99,122.54,856.01,5,1,36,6,0,2
40766193.0,9000.0,9000.0,28.99,282.78,9222.75,0,1,36,6,0,1
52006657.0,6000.0,6000.0,16.55,212.58,1482.54,6,1,36,17,1,1
59131586.0,12000.0,12000.0,28.99,264.1,1041.03,8,1,60,10,1,2
58111140.0,3600.0,1000.0,28.99,114.77,455.41,8,1,36,7,0,3
56714699.0,16000.0,16000.0,28.99,510.07,2542.2,8,1,36,7,0,3
41012045.0,10050.0,10050.0,24.99,294.93,3230.28,2,1,60,29,1,3
67685573.0,6000.0,6000.0,28.99,195.42,0.0,12,1,36,9,1,2
51486864.0,13225.0,13225.0,18.25,337.63,2387.63,6,1,60,21,1,2
55911137.0,7200.0,7200.0,28.99,237.53,1178.43,7,1,36,10,1,3
60793694.0,30000.0,30000.0,19.19,1102.57,3243.74,10,1,36,25,1,1
60536184.0,13775.0,13775.0,21.99,380.38,1487.86,9,1,60,26,1,1
61531088.0,23000.0,23000.0,13.33,527.22,1564.63,10,1,60,13,1,2
43519564.0,35000.0,35000.0,22.99,1372.97,11210.88,4,1,60,26,1,2
65695449.0,10000.0,10000.0,14.48,235.18,227.14,12,1,60,15,1,0
38507637.0,5450.0,5450.0,28.99,167.02,2002.27,1,1,36,2,0,1
63154804.0,5000.0,5000.0,28.99,150.58,298.2,0,1,36,1,0,2
61892839.0,20000.0,20000.0,28.99,667.06,2001.17,10,1,36,11,1,2
63514271.0,30000.0,30000.0,28.99,1006.35,1991.55,10,1,36,15,1,3
65704115.0,5000.0,5000.0,28.99,161.32,157.16,11,1,36,8,0,4
60125698.0,35000.0,9000.0,28.99,277.45,1106.36,9,1,36,3,1,1
56061379.0,15000.0,15000.0,28.99,457.97,2279.45,7,1,36,2,0,2
62419117.0,10000.0,10000.0,28.99,329.91,653.41,10,1,36,10,1,2
46745076.0,5500.0,5500.0,28.99,183.45,1463.84,4,1,36,11,0,2
43235197.0,5600.0,5600.0,28.99,180.67,1803.59,3,0,36,8,1,1
57154689.0,12975.0,12975.0,21.99,358.29,1775.6,8,1,60,26,1,3
45404218.0,9800.0,9800.0,28.99,328.74,2944.84,4,1,36,12,0,3
65796137.0,14400.0,14400.0,28.99,464.58,456.59,12,1,36,8,1,1
57873104.0,34550.0,1000.0,28.99,1139.82,34913.88,8,1,36,10,1,2
68543996.0,15000.0,15000.0,28.99,1372.97,0.0,12,1,36,6,0,1
61523912.0,25000.0,25000.0,28.99,521.03,1550.35,10,1,60,7,1,3
56452270.0,12300.0,12300.0,16.55,435.78,41913.62,8,1,36,17,1,3
63337525.0,16000.0,16000.0,15.61,385.79,757.7,10,1,60,20,1,2
65786283.0,8000.0,8000.0,28.99,251.36,244.09,11,1,36,6,1,4
42414038.0,20500.0,20500.0,28.99,1372.97,6591.14,3,1,36,8,1,2
50625793.0,8275.0,8275.0,28.99,276.0,1939.14,6,1,60,11,1,4
39692008.0,35000.0,35000.0,15.59,843.53,9218.2,1,1,60,16,0,4
58460205.0,7500.0,7500.0,28.99,235.65,939.19,8,1,36,6,1,1
61431826.0,15000.0,15000.0,28.99,471.3,966.46,10,1,36,6,0,1
60335265.0,28000.0,28000.0,19.99,741.68,28897.19,9,1,60,24,1,4
53121894.0,8000.0,8000.0,28.99,258.1,1544.16,7,1,36,8,1,1
61962673.0,7000.0,7000.0,28.99,219.0,650.86,10,1,36,5,1,2
62105401.0,13500.0,13500.0,28.99,412.17,840.72,10,1,36,2,0,2
8138291.0,10350.0,1000.0,22.99,291.72,1432.16,2,0,60,26,1,4
55502199.0,12000.0,12000.0,28.99,369.93,1845.06,7,1,36,3,0,4
68545293.0,13000.0,13000.0,28.99,398.38,0.0,12,1,36,2,0,1
60566412.0,10000.0,1000.0,28.99,335.45,999.3,9,1,36,12,1,4
52026754.0,6025.0,6025.0,16.55,213.47,1483.21,6,1,36,17,1,4
54403356.0,8350.0,1000.0,28.99,273.33,1634.88,7,1,36,9,1,1
43004883.0,21000.0,21000.0,28.99,677.52,6763.54,3,1,36,8,1,0
62429452.0,10000.0,10000.0,28.99,318.79,670.69,10,1,36,7,1,4
55159234.0,21600.0,21600.0,13.33,495.13,2954.78,7,1,60,13,1,1
63497518.0,8000.0,8000.0,28.99,261.88,518.88,10,1,36,9,0,2
43479435.0,6075.0,6075.0,25.83,244.22,2228.48,3,1,36,32,1,1
57156056.0,1000.0,1000.0,28.99,31.88,158.89,0,1,36,7,1,1
44017910.0,6000.0,6000.0,28.99,1372.97,1693.95,4,1,36,6,1,4
46174780.0,35000.0,7700.0,16.55,272.81,2441.13,4,1,36,17,1,1
66552462.0,21000.0,21000.0,28.99,437.67,426.97,12,1,60,7,0,2
61632145.0,8000.0,8000.0,28.99,258.1,531.74,10,1,36,8,1,3
61450377.0,12000.0,12000.0,16.55,295.34,804.83,10,1,60,17,1,2
43439947.0,8000.0,8000.0,28.99,250.29,2499.39,3,1,36,5,0,2
46577659.0,13500.0,13500.0,13.33,309.46,2465.68,4,1,60,13,1,2
40999819.0,35000.0,35000.0,28.99,1154.66,12678.84,2,1,36,10,1,3
51366803.0,25000.0,1000.0,18.55,642.34,4482.96,6,1,60,22,1,2
61428836.0,21050.0,21050.0,17.57,529.62,1568.31,10,1,60,19,1,2
39741164.0,17000.0,17000.0,28.99,346.25,41913.62,1,1,60,5,0,4
56582332.0,9000.0,9000.0,28.99,294.61,1502.3,7,1,36,9,1,4
55198593.0,6700.0,6700.0,13.33,226.82,1129.14,7,1,36,13,0,3
41409956.0,12000.0,12000.0,28.99,392.81,41913.62,3,1,36,9,0,3
66465737.0,15000.0,15000.0,14.48,1372.97,340.7,12,1,60,15,1,3
51926122.0,12800.0,12800.0,18.55,466.29,3237.65,0,1,36,22,1,2
60901320.0,24725.0,24725.0,28.99,553.63,1627.13,9,1,60,11,0,1
41368976.0,16000.0,16000.0,28.99,502.72,5019.93,2,1,36,6,1,3
48986437.0,25000.0,25000.0,13.33,573.06,3974.39,6,1,60,13,1,1
46773857.0,25000.0,1000.0,28.99,824.76,6582.07,4,1,36,10,1,3
49753146.0,9100.0,9100.0,17.86,328.35,2289.42,5,1,36,20,1,2
65844376.0,35000.0,25000.0,13.18,844.52,0.0,12,1,36,13,1,3
58662970.0,35000.0,35000.0,14.65,826.24,3490.11,8,1,60,15,1,4
49633676.0,12000.0,12000.0,28.99,361.38,12163.61,5,1,36,1,0,1
65726162.0,16000.0,16000.0,28.99,338.07,329.39,12,1,60,8,0,2
43689351.0,11000.0,11000.0,28.99,345.62,3105.58,4,1,36,6,1,1
62579567.0,5500.0,5500.0,17.57,197.66,384.58,10,1,36,19,1,3
41031456.0,35000.0,16000.0,28.99,489.59,5379.81,2,1,36,2,1,4
56079092.0,16000.0,16000.0,18.55,411.1,2039.01,8,1,60,22,1,2
56119283.0,18000.0,18000.0,17.57,452.89,2229.31,7,0,60,19,1,2
42475029.0,20000.0,20000.0,14.65,689.89,6866.34,3,1,36,15,1,0
55048551.0,32000.0,32000.0,13.99,744.42,4441.65,7,1,60,14,1,4
55230345.0,29000.0,29000.0,17.86,734.21,3697.37,7,1,60,20,1,1
49956739.0,15400.0,15400.0,19.99,1372.97,15858.26,6,1,60,24,1,1
60770281.0,10425.0,10425.0,28.99,347.71,1043.12,9,0,36,11,1,1
65732976.0,22000.0,22000.0,28.99,489.94,475.21,11,1,60,11,0,4
46397738.0,8000.0,8000.0,28.99,266.83,2123.72,4,0,36,11,1,2
60355172.0,8000.0,8000.0,28.99,266.83,789.57,9,1,36,11,1,2
64967552.0,18400.0,18400.0,28.99,457.19,879.64,11,1,60,18,1,4
50304173.0,8000.0,8000.0,28.99,258.1,41913.62,5,1,36,8,0,1
50646008.0,8000.0,8000.0,28.99,247.97,1732.56,0,1,36,4,1,4
63496841.0,5000.0,5000.0,28.99,163.67,322.76,11,1,36,9,0,3
39650816.0,15000.0,15000.0,28.99,474.7,5214.48,0,1,36,6,0,4
60486998.0,12000.0,12000.0,13.33,406.24,1209.83,9,1,36,13,1,1
50023195.0,12000.0,12000.0,28.99,371.96,2591.62,5,1,36,4,0,3
60824163.0,16500.0,16500.0,28.99,540.12,16740.71,10,1,36,9,1,1
46557311.0,15000.0,15000.0,13.99,348.95,2779.94,4,1,60,14,1,1
44279436.0,12000.0,12000.0,28.99,400.24,3593.97,4,1,36,11,1,3
53272657.0,28000.0,28000.0,28.99,863.16,5157.52,7,1,36,3,1,3
44985639.0,8000.0,8000.0,14.65,275.96,2477.13,4,1,36,15,0,1
43490391.0,28000.0,28000.0,13.99,651.37,28412.23,3,1,60,14,1,3
65632897.0,14000.0,14000.0,13.18,319.84,619.18,11,1,60,13,0,3
45534678.0,23350.0,23350.0,15.61,563.0,4463.5,0,1,60,16,1,1
60954058.0,8000.0,8000.0,28.99,1372.97,733.74,10,1,36,3,0,3
55412248.0,35000.0,10000.0,28.99,322.63,1607.6,7,1,36,8,0,2
60780584.0,18000.0,18000.0,13.33,412.61,1224.5,9,1,60,13,0,0
43351558.0,5000.0,5000.0,28.99,167.73,1502.52,3,1,36,12,0,2
38417815.0,21600.0,21600.0,15.59,520.58,3606.64,1,0,60,16,1,3
61439246.0,8000.0,8000.0,28.99,266.83,795.03,10,1,36,11,0,2
65342754.0,3600.0,3600.0,16.55,127.55,124.24,0,1,36,17,1,2
67645395.0,10800.0,10800.0,16.99,268.35,0.0,12,1,60,18,0,1
38436092.0,5000.0,5000.0,28.99,154.37,1850.5,1,1,36,5,0,3
63997774.0,11650.0,11650.0,28.99,371.39,391.1,11,1,36,7,0,4
67808316.0,14000.0,14000.0,28.99,278.94,0.0,12,1,60,5,1,1
51980005.0,35000.0,18900.0,17.86,478.5,3311.99,6,1,60,20,1,4
45774289.0,12800.0,12800.0,13.99,297.77,2362.26,4,1,60,14,1,3
41810416.0,24000.0,24000.0,28.99,765.1,7626.55,3,1,36,7,1,4
51456928.0,28000.0,28000.0,15.61,675.12,4677.28,0,1,60,16,1,1
39560268.0,5400.0,5400.0,28.99,169.7,2864.25,1,1,36,5,0,2
38434284.0,4250.0,4250.0,13.66,144.56,1731.49,1,1,36,13,0,4
55128617.0,25000.0,25000.0,28.99,770.68,4604.94,0,1,36,3,1,3
62296539.0,8400.0,8400.0,28.99,274.97,814.65,10,1,36,9,1,0
59769509.0,24000.0,24000.0,28.99,537.4,2116.83,9,1,60,11,1,2
38636540.0,24950.0,24950.0,17.14,621.96,6794.04,1,1,60,19,1,2
64300414.0,21000.0,21000.0,14.48,493.88,476.99,12,1,60,15,1,0
60880830.0,35000.0,35000.0,25.78,1372.97,36891.0,9,1,60,30,1,1
40441043.0,8600.0,8600.0,15.59,300.62,3310.79,2,1,36,16,1,2
63454415.0,12000.0,12000.0,28.99,402.54,796.62,10,1,36,12,1,4
62579919.0,25000.0,25000.0,28.99,629.01,1838.22,10,1,60,19,0,4
58772648.0,10000.0,10000.0,28.99,335.45,1362.95,8,1,36,12,1,1
41079251.0,6000.0,6000.0,28.99,185.05,2033.24,2,1,36,4,0,2
50315553.0,18800.0,18800.0,16.55,462.7,3221.61,5,1,60,17,1,0
56131341.0,15600.0,1000.0,18.25,565.94,2798.07,8,1,36,21,1,2
66270224.0,3975.0,1000.0,28.99,132.01,129.36,12,1,36,11,1,3
43519202.0,15000.0,15000.0,13.33,507.8,4632.71,3,1,36,13,1,3
66350895.0,19000.0,19000.0,28.99,428.34,415.05,12,1,60,12,1,1
57185965.0,14000.0,14000.0,28.99,313.48,1244.36,8,1,60,11,0,4
43034512.0,1500.0,1500.0,28.99,49.11,490.18,3,1,36,9,1,4
63429979.0,31025.0,31025.0,20.99,839.16,1857.13,11,1,60,25,1,0
43125540.0,20000.0,20000.0,28.99,625.72,41913.62,3,1,36,5,1,4
38656672.0,20000.0,20000.0,28.99,448.85,4923.58,2,1,60,11,1,2
42314926.0,7000.0,7000.0,28.99,229.14,2282.85,3,1,36,9,0,0
38416309.0,8500.0,8500.0,14.31,291.8,3203.04,1,1,60,14,1,4
54157341.0,24000.0,24000.0,28.99,750.86,4484.12,7,1,36,5,1,4
54858675.0,3000.0,3000.0,28.99,95.64,570.78,0,1,36,7,0,3
46632496.0,35000.0,6000.0,28.99,200.12,1596.86,4,1,36,11,0,2
62539468.0,12800.0,12800.0,28.99,271.9,536.7,10,0,60,8,1,2
65483336.0,5000.0,5000.0,28.99,161.32,321.24,0,1,36,8,0,3
65796228.0,7000.0,7000.0,28.99,219.0,211.33,11,1,60,5,1,4
64069499.0,4800.0,4800.0,28.99,160.79,316.54,11,1,36,12,0,1
52426220.0,24000.0,24000.0,28.99,1372.97,4684.41,7,1,36,9,1,3
48526303.0,8000.0,8000.0,28.99,270.83,2160.72,5,1,36,13,0,2
37927549.0,35000.0,35000.0,16.49,1238.98,6130.77,1,0,36,18,1,4
51085693.0,18000.0,18000.0,28.99,542.07,41913.62,6,1,36,1,0,2
66503733.0,6500.0,6500.0,28.99,204.83,201.8,0,1,36,6,1,4
46406776.0,18000.0,18000.0,28.99,555.13,4434.12,4,1,36,4,1,4
65513496.0,12000.0,12000.0,28.99,387.15,410.46,11,1,36,8,1,1
40157706.0,20000.0,20000.0,14.31,686.57,7536.37,2,1,36,14,1,1
63489306.0,9000.0,9000.0,28.99,277.45,548.01,11,1,36,3,0,2
40990191.0,24000.0,24000.0,28.99,542.28,5922.78,2,1,60,12,1,3
41003340.0,7250.0,7250.0,13.99,247.76,2471.97,3,1,36,15,0,1
38559923.0,12000.0,12000.0,28.99,395.37,4343.05,0,1,36,9,0,3
57316294.0,14000.0,14000.0,28.99,469.63,2358.02,8,1,36,12,1,2
46651213.0,14000.0,14000.0,19.52,367.19,2922.34,5,1,60,23,0,0
55877300.0,22250.0,22250.0,19.99,589.37,2897.43,0,1,60,24,1,4
45644622.0,15550.0,15550.0,28.99,521.63,16655.11,4,1,36,12,1,2
57185741.0,15000.0,15000.0,28.99,469.29,2300.42,8,0,36,5,0,1
63509437.0,9000.0,9000.0,28.99,299.15,592.28,11,1,36,11,1,4
59110920.0,7350.0,7350.0,28.99,245.15,1183.09,8,1,36,15,1,1
41236658.0,18000.0,18000.0,28.99,1372.97,5647.42,2,1,36,6,0,2
41870131.0,35000.0,5600.0,28.99,178.53,1782.45,3,1,36,7,1,1
44095254.0,9600.0,1000.0,15.61,335.67,3004.38,3,1,36,16,1,4
57125213.0,34000.0,34000.0,14.65,1172.81,34670.89,8,1,36,15,1,0
50214298.0,10000.0,10000.0,13.99,341.73,2372.68,5,1,36,15,1,3
58141208.0,20000.0,20000.0,28.99,434.75,1726.79,8,1,60,9,0,1
54423154.0,12450.0,12450.0,19.19,324.27,1690.24,7,1,60,23,1,4
40007971.0,10000.0,10000.0,17.86,360.83,3959.21,1,1,60,20,1,4
63908675.0,15000.0,15000.0,28.99,303.36,41913.62,11,1,60,5,0,2
46843516.0,28000.0,28000.0,28.99,660.99,28037.03,4,1,60,15,1,2
65644969.0,7000.0,7000.0,28.99,225.09,217.5,12,1,36,8,0,1
50485500.0,13825.0,13825.0,16.55,489.81,1656.72,6,0,36,17,0,1
55564470.0,3000.0,3000.0,20.99,113.01,561.55,7,1,36,25,1,2
54948891.0,10000.0,10000.0,13.99,232.64,1388.07,0,1,60,14,1,1
46546649.0,16000.0,16000.0,28.99,541.65,3226.2,5,0,36,13,0,4
59572651.0,24000.0,24000.0,13.33,550.14,2182.79,9,1,60,13,0,4
51057486.0,25000.0,25000.0,28.99,806.57,5618.24,6,1,36,8,1,1
46694553.0,20500.0,20500.0,13.99,700.55,5588.47,4,1,36,14,1,3
67385813.0,30000.0,30000.0,13.67,1372.97,0.0,12,1,60,14,1,3
62419677.0,20000.0,20000.0,28.99,1372.97,1866.35,10,1,36,9,1,1
49944273.0,6000.0,6000.0,28.99,196.41,1365.71,5,1,36,9,0,1
55990178.0,16000.0,1000.0,28.99,527.85,2629.0,7,1,36,10,1,2
65965623.0,5000.0,5000.0,28.99,166.05,162.72,12,1,36,11,0,2
38465134.0,22000.0,22000.0,19.24,573.61,6859.8,1,1,60,22,1,2
40278450.0,5000.0,5000.0,28.99,166.05,1823.22,1,1,36,10,0,1
62177421.0,10000.0,10000.0,28.99,335.45,1002.82,10,1,36,12,1,1
38455671.0,10000.0,10000.0,28.99,334.01,3682.94,1,1,36,11,1,3
41870743.0,18000.0,18000.0,16.55,443.01,41913.62,3,1,60,17,1,4
40391120.0,11850.0,11850.0,17.14,423.32,4655.53,2,1,36,19,1,0
48695043.0,16000.0,16000.0,28.99,502.72,4007.22,5,1,36,10,1,1
65622830.0,35000.0,20000.0,28.99,619.93,611.86,11,1,36,4,1,3
65723572.0,6000.0,6000.0,28.99,197.83,194.0,11,1,36,10,1,3
63448007.0,35000.0,22875.0,28.99,762.95,1494.66,10,1,36,11,1,3
63159365.0,5000.0,5000.0,28.99,157.1,324.42,11,1,36,6,0,4
46675468.0,14400.0,14400.0,28.99,450.52,3597.85,0,1,36,5,0,2
55372193.0,8000.0,8000.0,13.33,270.83,8427.76,0,1,36,13,1,1
61463208.0,23575.0,23575.0,19.99,1372.97,1899.59,10,1,60,24,1,4
59261810.0,35000.0,11975.0,28.99,376.25,1491.4,9,1,36,6,1,1
50840046.0,10000.0,10000.0,17.86,360.83,2505.97,6,1,60,20,1,1
46703236.0,10425.0,10425.0,15.61,364.51,3223.41,4,1,36,16,1,3
62042559.0,12000.0,12000.0,28.99,369.93,1100.6,0,1,36,3,0,4
67468011.0,17975.0,17975.0,18.49,461.26,0.74,12,1,60,22,1,3
64017809.0,30000.0,30000.0,28.99,1004.91,1967.85,11,1,36,12,1,0
49983566.0,4800.0,4800.0,28.99,161.02,1123.76,5,1,36,12,0,4
64029097.0,20600.0,20600.0,16.55,507.0,976.12,11,1,60,17,1,1
55573934.0,35000.0,35000.0,18.25,893.54,32451.98,7,1,60,21,1,4
52869012.0,35000.0,24000.0,28.99,509.82,3045.6,7,1,60,8,1,4
50608193.0,28000.0,1000.0,28.99,616.22,4331.47,6,1,60,10,1,4
65597426.0,12000.0,12000.0,28.99,361.38,370.24,11,1,36,1,0,4
